"frame","x [nm]","y [nm]","z [nm]","sigma [nm]","intensity [photon]","background [photon]"
27,16983.9763400277,3703.64057276361,0,125.123849964614,513.610166675097,1
27,1806.0792276975,8339.26141509733,25.5615221986707,125.123849964614,413.55804540543,1
27,4563.32771331167,20741.4809400781,23.5537646338411,125.123849964614,420.50843855041,1
27,24152.0421370227,21567.6159078374,50.9437051660143,125.123849964614,335.782808307683,1
27,24284.2321767344,3619.72824514128,42.1188971462176,125.123849964614,361.934967214384,1
27,154.190815112541,9235.0505562352,60.7034916074099,125.123849964614,308.935097312032,1
27,7550.70209136735,6013.98741039174,0,125.123849964614,513.610166675097,1
27,1490.7482775579,6341.75102381739,0,125.123849964614,513.610166675097,1
27,16480.4531179934,10872.9318259243,66.1937451808462,125.123849964614,296.327288272687,1
27,11499.3206150872,1286.55739612129,52.6613417215099,125.123849964614,330.232806654662,1
27,24799.0908999669,1211.57086533427,26.5635188044355,125.123849964614,410.126048209772,1
27,16209.9796667623,22931.7310088232,18.1350718908687,125.123849964614,442.068367230259,1
27,2417.08575230279,21248.5012031104,12.5403996716521,125.123849964614,460.877008138299,1
27,1718.14176596913,18562.4897895029,44.2309785664262,125.123849964614,355.95270839521,1
27,17666.1765251924,17205.6422165685,17.717904100145,125.123849964614,442.068367230259,1
27,13410.301193797,3772.59904566148,0,125.123849964614,513.610166675097,1
27,3969.03533771783,7641.07330191621,0,125.123849964614,513.610166675097,1
27,11610.8762827591,15524.5704556057,38.8559171380931,125.123849964614,371.097394531421,1
27,11437.1625727465,15227.5608564645,69.1912663574935,125.123849964614,289.010941456829,1
27,3628.45698159968,1923.90153267264,21.2169631344995,125.123849964614,431.153660353853,1
27,734.843589495451,23904.2090220485,39.1211901631188,125.123849964614,371.097394531421,1
27,20712.7716746416,4603.69633280668,7.34020633483205,125.123849964614,484.506677640052,1
27,21437.8947099397,21714.501936791,31.6248402053862,125.123849964614,393.388581528647,1
27,12573.8915631654,5731.38522172527,0,125.123849964614,513.610166675097,1
27,13668.0672343723,14620.9350189805,0,125.123849964614,513.610166675097,1
27,13002.1076161511,11949.3496854998,0,125.123849964614,513.610166675097,1
27,8339.90448136723,14201.8316557807,9.53035527890789,125.123849964614,472.544165146258,1
27,6980.76967552217,546.803444441411,33.2139351204574,125.123849964614,390.123964811333,1
27,11138.1585569992,23469.8124449729,4.98047352794471,125.123849964614,492.64945693882,1
27,2026.84511179938,3803.95498487707,46.1534999587403,125.123849964614,350.069327617179,1
27,15276.894414138,12737.0426501967,39.9285549145647,125.123849964614,368.017765851729,1
28,10043.1984002055,7662.15690763689,81.9035602100594,125.123849964614,259.337736400604,1
28,10043.1984002055,7662.15690763689,81.9035602100594,125.123849964614,259.337736400604,1
28,6366.13050915284,12252.5468715574,13.8276426051423,125.123849964614,457.052324718289,1
28,6366.13050915284,12252.5468715574,13.8276426051423,125.123849964614,457.052324718289,1
28,5936.03119558201,12218.9649690276,38.4075175718149,125.123849964614,374.202794012647,1
28,5936.03119558201,12218.9649690276,38.4075175718149,125.123849964614,374.202794012647,1
28,9889.61760716104,605.981005585772,20.6639240337373,125.123849964614,431.153660353853,1
28,9889.61760716104,605.981005585772,20.6639240337373,125.123849964614,431.153660353853,1
28,12695.5138462425,955.716271744585,57.6383250223139,125.123849964614,316.755826534713,1
28,12695.5138462425,955.716271744585,57.6383250223139,125.123849964614,316.755826534713,1
28,3673.16066052493,13569.3117009667,63.1996306452853,125.123849964614,303.828849289987,1
28,3673.16066052493,13569.3117009667,63.1996306452853,125.123849964614,303.828849289987,1
28,1869.63289054995,7040.17457258835,0,125.123849964614,513.610166675097,1
28,1869.63289054995,7040.17457258835,0,125.123849964614,513.610166675097,1
28,16815.8752037561,23734.3443265059,18.0652084352574,125.123849964614,442.068367230259,1
28,16815.8752037561,23734.3443265059,18.0652084352574,125.123849964614,442.068367230259,1
28,7661.9181010055,13303.0414645507,3.52128969756201,125.123849964614,496.7720225794,1
28,7661.9181010055,13303.0414645507,3.52128969756201,125.123849964614,496.7720225794,1
28,3278.74324566575,5541.10996941166,40.8427630827608,125.123849964614,364.963694109231,1
28,3278.74324566575,5541.10996941166,40.8427630827608,125.123849964614,364.963694109231,1
28,4841.46591414144,9087.911275887,5.26371431446606,125.123849964614,492.64945693882,1
28,4841.46591414144,9087.911275887,5.26371431446606,125.123849964614,492.64945693882,1
28,18086.8395099275,4270.67862697357,25.062615368675,125.123849964614,417.018762075997,1
28,18086.8395099275,4270.67862697357,25.062615368675,125.123849964614,417.018762075997,1
28,5472.33882754504,16450.6060454776,19.1607038929497,125.123849964614,438.399771217005,1
28,5472.33882754504,16450.6060454776,19.1607038929497,125.123849964614,438.399771217005,1
28,25084.1851229993,8089.78775395422,56.6670589813509,125.123849964614,319.406487503751,1
28,16766.3553265603,19476.8699424409,45.6743912411012,125.123849964614,350.069327617179,1
28,25700.1656666061,22876.7142769462,25.5033708072271,125.123849964614,413.55804540543,1
28,20291.61226719,18392.0925434744,61.082992617708,125.123849964614,308.935097312032,1
28,5617.26614189132,20706.4880199208,33.8715208565694,125.123849964614,386.886440192802,1
28,7380.21550883013,13963.0356524809,23.3367922037858,125.123849964614,424.027317168715,1
28,20540.2190517577,16831.0627982436,0,125.123849964614,513.610166675097,1
28,2625.89138388105,19414.9561053996,0,125.123849964614,513.610166675097,1
28,1870.56337675107,20505.5048369288,18.5915552570841,125.123849964614,438.399771217005,1
28,1030.12769520326,18146.7604724311,4.01956686286452,125.123849964614,496.7720225794,1
28,6693.47380170275,4955.59209700137,27.5827230331735,125.123849964614,406.722532154504,1
28,7680.07453572752,7472.13927921143,63.6696946016829,125.123849964614,301.307462581863,1
28,6049.61282759676,17396.4477022908,3.98877500113325,125.123849964614,496.7720225794,1
28,17326.3511643813,11996.9257763402,52.5644110265708,125.123849964614,330.232806654662,1
28,12946.4904459448,15000.2360153417,13.6912115482167,125.123849964614,457.052324718289,1
28,8178.1430271745,13932.9112334802,23.4063757889913,125.123849964614,424.027317168715,1
28,2916.34226128869,18486.478216657,34.8935550872822,125.123849964614,383.675782843655,1
28,20271.1308580289,935.130986900822,0,125.123849964614,513.610166675097,1
28,22787.3052817815,23154.9758321614,25.3413533926917,125.123849964614,417.018762075997,1
28,12677.1178445235,1503.44449408031,30.8472513364326,125.123849964614,396.68051705555,1
28,16006.6536246261,6169.0905284451,4.85302188357198,125.123849964614,492.64945693882,1
28,16921.7790515326,3736.22949232206,0,125.123849964614,513.610166675097,1
28,1901.68670231981,8313.45072219204,26.7390820422619,125.123849964614,410.126048209772,1
28,4480.61831348824,20594.3927043799,24.1457200648971,125.123849964614,420.50843855041,1
28,24080.2842022731,21443.6836674419,50.6126134433153,125.123849964614,335.782808307683,1
28,24197.4826143581,3625.69988429043,41.7244648433791,125.123849964614,361.934967214384,1
28,264.180101913734,9259.49771006532,57.6513675228732,125.123849964614,316.755826534713,1
28,7661.66323067279,6038.69062185477,0,125.123849964614,513.610166675097,1
28,1430.70434102075,6367.52549686948,0,125.123849964614,513.610166675097,1
28,16453.7273786683,10894.2318215415,64.5183659274213,125.123849964614,298.807000124173,1
28,11501.512995546,1341.99745156871,54.358179883379,125.123849964614,327.492301231193,1
28,24673.8855500328,1189.66722045756,27.2494665280141,125.123849964614,410.126048209772,1
28,16150.1051732836,22825.9341143334,17.6296425422801,125.123849964614,442.068367230259,1
28,2303.29636528735,21240.3699693237,12.5191345536032,125.123849964614,460.877008138299,1
28,1698.86990948733,18661.2133494229,41.7803213113377,125.123849964614,361.934967214384,1
28,17573.8412581415,17192.5250556575,16.0933186710215,125.123849964614,449.497914263246,1
28,13398.4326854595,3873.46582836006,0,125.123849964614,513.610166675097,1
28,3971.44861893468,7586.70352093625,0,125.123849964614,513.610166675097,1
28,11590.4701857974,15524.0447373371,38.3477723877932,125.123849964614,374.202794012647,1
28,11502.7033049029,15301.9628508689,66.3823679407626,125.123849964614,296.327288272687,1
28,3542.68443297946,1995.22848368559,22.5857656675388,125.123849964614,424.027317168715,1
28,813.211428314552,23829.9239897297,38.6044491984029,125.123849964614,371.097394531421,1
28,20596.2716809006,4653.38834171335,9.00788193560764,125.123849964614,476.498486644943,1
28,21322.1639203072,21633.7886752865,30.4401553702348,125.123849964614,400,1
28,12657.6528238227,5780.35544991907,0,125.123849964614,513.610166675097,1
28,13806.8457019687,14481.3928646441,0,125.123849964614,513.610166675097,1
28,13017.6475279093,12058.4154620455,0,125.123849964614,513.610166675097,1
28,8209.4440272787,14098.7044152881,10.7306069366181,125.123849964614,468.622659404503,1
28,6975.39967392605,494.957884065151,31.6493760466631,125.123849964614,393.388581528647,1
28,10907.4110007343,23406.9299518696,7.66890922846237,125.123849964614,480.485898507806,1
28,1987.51338888766,3803.74165921614,44.7255976123008,125.123849964614,352.998761033838,1
28,15391.0250709053,12670.5378445434,39.4261056874103,125.123849964614,371.097394531421,1
29,9951.09015072737,7715.94790948486,78.1564028929,125.123849964614,268.128018414256,1
29,9951.09015072737,7715.94790948486,78.1564028929,125.123849964614,268.128018414256,1
29,6380.21500075889,12261.2162369279,15.3418713057799,125.123849964614,453.259381226731,1
29,6380.21500075889,12261.2162369279,15.3418713057799,125.123849964614,453.259381226731,1
29,5999.9164453643,12269.2197395695,38.2829570248344,125.123849964614,374.202794012647,1
29,5999.9164453643,12269.2197395695,38.2829570248344,125.123849964614,374.202794012647,1
29,9950.88635053898,652.544306880663,20.500317875,125.123849964614,431.153660353853,1
29,9950.88635053898,652.544306880663,20.500317875,125.123849964614,431.153660353853,1
29,12878.1604928413,1012.48236213058,56.3918152441242,125.123849964614,322.079329607228,1
29,12878.1604928413,1012.48236213058,56.3918152441242,125.123849964614,322.079329607228,1
29,3573.62209243107,13564.4644056098,62.5349537798955,125.123849964614,303.828849289987,1
29,3573.62209243107,13564.4644056098,62.5349537798955,125.123849964614,303.828849289987,1
29,1975.58948438697,6967.17891278714,0,125.123849964614,513.610166675097,1
29,1975.58948438697,6967.17891278714,0,125.123849964614,513.610166675097,1
29,16917.6694634606,23754.0495823263,16.5432067514805,125.123849964614,445.767662613339,1
29,16917.6694634606,23754.0495823263,16.5432067514805,125.123849964614,445.767662613339,1
29,7728.57969177277,13368.7018833158,5.98758656342404,125.123849964614,488.561103264068,1
29,7728.57969177277,13368.7018833158,5.98758656342404,125.123849964614,488.561103264068,1
29,3408.45904917724,5558.24140695895,40.0248218255058,125.123849964614,368.017765851729,1
29,3408.45904917724,5558.24140695895,40.0248218255058,125.123849964614,368.017765851729,1
29,4888.60542199582,8964.56124251301,5.51719735688948,125.123849964614,488.561103264068,1
29,4888.60542199582,8964.56124251301,5.51719735688948,125.123849964614,488.561103264068,1
29,18052.4091660105,4203.49324194894,25.1466068883504,125.123849964614,417.018762075997,1
29,18052.4091660105,4203.49324194894,25.1466068883504,125.123849964614,417.018762075997,1
29,5521.02160496892,16607.1415926273,19.3711012576475,125.123849964614,438.399771217005,1
29,5521.02160496892,16607.1415926273,19.3711012576475,125.123849964614,438.399771217005,1
29,24920.9134730217,8067.38435579812,56.3212834996477,125.123849964614,322.079329607228,1
29,16932.4606987585,19436.6000307542,45.7062695388963,125.123849964614,350.069327617179,1
29,25723.5224593922,22744.5531434552,26.7872565832114,125.123849964614,410.126048209772,1
29,20277.5167024288,18324.8036758494,59.827960278087,125.123849964614,311.520313228562,1
29,5671.4857957697,20632.5260569868,34.419587829229,125.123849964614,386.886440192802,1
29,7525.77540617928,13975.4131015941,25.1553287472986,125.123849964614,417.018762075997,1
29,20444.8520590499,16809.3696032812,0,125.123849964614,513.610166675097,1
29,2696.9475905005,19391.461006549,1.4740474199928,125.123849964614,509.347866204162,1
29,1866.0745511501,20425.1585146312,16.2214331076097,125.123849964614,449.497914263246,1
29,877.535033964979,18169.0582300933,6.16544291737475,125.123849964614,488.561103264068,1
29,6771.26479517234,4972.27348004713,27.3531594071089,125.123849964614,410.126048209772,1
29,7657.79328393409,7438.13326237583,65.2258328695847,125.123849964614,298.807000124173,1
29,5973.32358558151,17482.7313432568,7.37715503179949,125.123849964614,484.506677640052,1
29,17238.0128158179,11812.9028613248,52.1288533085857,125.123849964614,332.996245044641,1
29,12938.7765366273,14936.1450445474,12.7019625475308,125.123849964614,460.877008138299,1
29,8326.39480768132,13894.5248398612,25.0109440559488,125.123849964614,417.018762075997,1
29,2971.69204361993,18637.9003400719,33.96867777042,125.123849964614,386.886440192802,1
29,20250.0500759896,931.771034319823,0,125.123849964614,513.610166675097,1
29,22857.4389853834,22991.7320430183,22.4268395869841,125.123849964614,427.575642298899,1
29,12652.8102966634,1501.53739963259,33.2137411178292,125.123849964614,390.123964811333,1
29,15919.7379202787,6048.70177747175,5.22809530887904,125.123849964614,492.64945693882,1
29,16865.8306422548,3792.53488190175,0,125.123849964614,513.610166675097,1
29,1909.02758464419,8443.88194114763,27.9750841831318,125.123849964614,406.722532154504,1
29,4467.74292800016,20519.1553894267,24.8026030253804,125.123849964614,417.018762075997,1
29,24184.6369217399,21475.6107914513,50.1943739343054,125.123849964614,338.592689956246,1
29,24401.0415848923,3720.05757047129,41.3546279574163,125.123849964614,364.963694109231,1
29,227.918666386694,9099.20425458939,54.5286329031354,125.123849964614,324.774538460254,1
29,7546.10454439714,5992.43097267863,0,125.123849964614,513.610166675097,1
29,1270.70270118598,6402.52060398558,0,125.123849964614,513.610166675097,1
29,16425.611385701,10918.7918976113,62.7508092604372,125.123849964614,303.828849289987,1
29,11604.374572635,1324.91036165304,55.9720260283789,125.123849964614,322.079329607228,1
29,24636.2447341281,1252.68280316764,27.927170006377,125.123849964614,406.722532154504,1
29,16055.3080303633,22805.1894298175,17.16888123387,125.123849964614,445.767662613339,1
29,2244.49281242428,21296.7538453655,12.5371104407072,125.123849964614,460.877008138299,1
29,1619.86533417653,18648.072086698,39.2376669852825,125.123849964614,371.097394531421,1
29,17576.0768162183,17118.9800740069,14.4448660301322,125.123849964614,457.052324718289,1
29,13393.0718933875,3723.16297477019,0,125.123849964614,513.610166675097,1
29,3939.09591538544,7479.66084220753,0,125.123849964614,513.610166675097,1
29,11726.8260745592,15544.1655206158,37.833206045219,125.123849964614,374.202794012647,1
29,11522.6958144419,15319.9148719436,63.4847623745947,125.123849964614,303.828849289987,1
29,3524.0830300074,2033.67153794341,24.0323299287919,125.123849964614,420.50843855041,1
29,954.849896101842,23894.7947489583,38.0368785281742,125.123849964614,374.202794012647,1
29,20586.7209203212,4701.00852725255,10.7619015328633,125.123849964614,468.622659404503,1
29,21317.964916331,21485.7133579055,29.1935864058035,125.123849964614,403.347260882979,1
29,12584.1135482404,5787.40195246358,1.44090412062274,125.123849964614,509.347866204162,1
29,13627.3241278878,14501.2503678011,0,125.123849964614,513.610166675097,1
29,13004.907466253,11963.0371870792,0,125.123849964614,513.610166675097,1
29,8227.0191539531,14312.1815924112,11.973167399608,125.123849964614,464.733697091313,1
29,7062.86571938162,463.780004608902,30.0744464007475,125.123849964614,400,1
29,10871.2755737369,23444.6079812717,10.482645855732,125.123849964614,472.544165146258,1
29,2025.57337590084,3720.41295654635,43.2253285515569,125.123849964614,358.931374837714,1
29,15362.0488903731,12612.2421928318,38.8963958654554,125.123849964614,371.097394531421,1
30,10013.5424520902,7784.45086117262,74.1792275896378,125.123849964614,277.216248034577,1
30,10013.5424520902,7784.45086117262,74.1792275896378,125.123849964614,277.216248034577,1
30,6464.11283410432,12279.6500663601,16.863494368582,125.123849964614,445.767662613339,1
30,6464.11283410432,12279.6500663601,16.863494368582,125.123849964614,445.767662613339,1
30,6083.43699809496,12367.4578809717,38.1699476147475,125.123849964614,374.202794012647,1
30,6083.43699809496,12367.4578809717,38.1699476147475,125.123849964614,374.202794012647,1
30,9811.64468118657,626.438017889485,20.2810362128973,125.123849964614,434.761619808492,1
30,9811.64468118657,626.438017889485,20.2810362128973,125.123849964614,434.761619808492,1
30,12727.9631576418,902.985208855099,55.0638461650866,125.123849964614,324.774538460254,1
30,12727.9631576418,902.985208855099,55.0638461650866,125.123849964614,324.774538460254,1
30,3545.74694381474,13621.3836975702,61.803563707985,125.123849964614,306.37133534586,1
30,3545.74694381474,13621.3836975702,61.803563707985,125.123849964614,306.37133534586,1
30,2055.52838091299,7003.78964612579,0,125.123849964614,513.610166675097,1
30,2055.52838091299,7003.78964612579,0,125.123849964614,513.610166675097,1
30,17015.6935017684,23708.1223765937,15.0140770787117,125.123849964614,453.259381226731,1
30,17015.6935017684,23708.1223765937,15.0140770787117,125.123849964614,453.259381226731,1
30,7929.75377325172,13488.5425078476,8.57411374645456,125.123849964614,476.498486644943,1
30,7929.75377325172,13488.5425078476,8.57411374645456,125.123849964614,476.498486644943,1
30,3490.66101741696,5605.95489368021,39.1590369902005,125.123849964614,371.097394531421,1
30,3490.66101741696,5605.95489368021,39.1590369902005,125.123849964614,371.097394531421,1
30,4984.23101922338,8954.6208398738,5.87257463384907,125.123849964614,488.561103264068,1
30,4984.23101922338,8954.6208398738,5.87257463384907,125.123849964614,488.561103264068,1
30,18050.4427323728,4140.0355585727,25.2255427871867,125.123849964614,417.018762075997,1
30,18050.4427323728,4140.0355585727,25.2255427871867,125.123849964614,417.018762075997,1
30,5566.626481577,16588.0476719149,19.6857415860531,125.123849964614,434.761619808492,1
30,5566.626481577,16588.0476719149,19.6857415860531,125.123849964614,434.761619808492,1
30,24835.6337167211,8022.50049860371,55.8996426174187,125.123849964614,322.079329607228,1
30,16861.8564402671,19484.3832091302,45.744670837731,125.123849964614,350.069327617179,1
30,25795.1978034315,22814.2125706683,28.120371434104,125.123849964614,406.722532154504,1
30,20231.8707353757,18338.2723516568,58.4521446552797,125.123849964614,316.755826534713,1
30,5698.45324828607,20704.0166426838,34.9307383404717,125.123849964614,383.675782843655,1
30,7465.62087500159,13890.7152738732,26.9457662648787,125.123849964614,410.126048209772,1
30,20348.9758518136,16809.4902681087,0,125.123849964614,513.610166675097,1
30,2643.57084144555,19382.9034531762,3.8446510408055,125.123849964614,496.7720225794,1
30,1798.41826051724,20485.2412685756,13.8760635061171,125.123849964614,457.052324718289,1
30,932.616126005512,18066.9835907427,8.38797646887937,125.123849964614,480.485898507806,1
30,6743.90088362045,4964.45910374022,27.1275277482341,125.123849964614,410.126048209772,1
30,7620.75278887238,7585.34540401649,66.7372720061746,125.123849964614,293.868154824197,1
30,6059.0376477851,17559.7930889548,10.8767634444842,125.123849964614,468.622659404503,1
30,17134.642597788,11813.2086233211,51.6414413813641,125.123849964614,332.996245044641,1
30,12943.9457398581,14919.2371950149,11.7256822404026,125.123849964614,464.733697091313,1
30,8394.12278931583,13882.3882673471,26.6865836198908,125.123849964614,410.126048209772,1
30,2952.09107345075,18590.3202936252,33.0295210041867,125.123849964614,390.123964811333,1
30,20254.0922238766,953.723511241294,0,125.123849964614,513.610166675097,1
30,22853.6499257495,22980.9973154983,19.4755884918537,125.123849964614,438.399771217005,1
30,12679.3594230005,1500.65648959368,35.6251560575056,125.123849964614,380.491769800286,1
30,15993.6832571808,5884.24135853934,5.7397554826696,125.123849964614,488.561103264068,1
30,16813.5488410285,3822.36983175695,0,125.123849964614,513.610166675097,1
30,1837.02058316273,8384.63227795873,29.2595194904916,125.123849964614,403.347260882979,1
30,4477.41508001185,20675.1756149314,25.5215821388957,125.123849964614,413.55804540543,1
30,24165.9827894422,21526.9132420944,49.6953326873239,125.123849964614,338.592689956246,1
30,24323.6171928248,3767.50337817974,41.0072979157542,125.123849964614,364.963694109231,1
30,301.463517109685,9110.61909385521,51.3519382380662,125.123849964614,335.782808307683,1
30,7521.57851085122,6126.49647428115,0,125.123849964614,513.610166675097,1
30,1392.96332184065,6490.8193805047,0,125.123849964614,513.610166675097,1
30,16344.0717589855,10885.2035449194,60.9041750712527,125.123849964614,308.935097312032,1
30,11443.9722662673,1296.13307313847,57.4960917714233,125.123849964614,319.406487503751,1
30,24501.6392749001,1331.22823491785,28.5930213343004,125.123849964614,403.347260882979,1
30,16096.4574161264,22738.7746705722,16.7546391877947,125.123849964614,445.767662613339,1
30,2357.84100476414,21370.9572886949,12.5916216185523,125.123849964614,460.877008138299,1
30,1634.5112022835,18673.3737862683,36.6247400647277,125.123849964614,377.334179949397,1
30,17631.0371925711,16954.3393629347,12.7813689686426,125.123849964614,460.877008138299,1
30,13463.2277554178,3724.58829080255,0,125.123849964614,513.610166675097,1
30,3983.38946724719,7372.40809462741,0,125.123849964614,513.610166675097,1
30,11623.7266917869,15651.1571503905,37.3179095186445,125.123849964614,377.334179949397,1
30,11574.6614448084,15344.27858416,60.512190160007,125.123849964614,308.935097312032,1
30,3399.24719278371,2074.22256644504,25.5497359134082,125.123849964614,413.55804540543,1
30,931.268249124403,23946.0990617302,37.4199554758306,125.123849964614,377.334179949397,1
30,20638.1025573803,4710.59454029936,12.5913674565189,125.123849964614,460.877008138299,1
30,21265.3197193307,21477.2494982139,27.8906474601054,125.123849964614,406.722532154504,1
30,12577.2260577128,5810.02114188553,3.88729773263807,125.123849964614,496.7720225794,1
30,13662.3741265746,14690.1978984562,0,125.123849964614,513.610166675097,1
30,12890.8822768522,12092.4783734209,0,125.123849964614,513.610166675097,1
30,8276.9836113805,14335.7680964617,13.2514228471083,125.123849964614,460.877008138299,1
30,7068.25415996832,442.830153339064,28.4991617769805,125.123849964614,406.722532154504,1
30,10827.7276004003,23555.1311294987,13.4035212856748,125.123849964614,460.877008138299,1
30,2217.61367261455,3538.30960772136,41.6605918592644,125.123849964614,361.934967214384,1
30,15525.0987505508,12619.8812963171,38.3422480489699,125.123849964614,374.202794012647,1
31,10102.1740194445,7804.69800602487,69.9970448169495,125.123849964614,286.612524229516,1
31,10102.1740194445,7804.69800602487,69.9970448169495,125.123849964614,286.612524229516,1
31,6349.48860748589,12265.2704587401,18.3878565312023,125.123849964614,442.068367230259,1
31,6349.48860748589,12265.2704587401,18.3878565312023,125.123849964614,442.068367230259,1
31,5976.50616698455,12458.8417203829,38.0659555355937,125.123849964614,374.202794012647,1
31,5976.50616698455,12458.8417203829,38.0659555355937,125.123849964614,374.202794012647,1
31,9907.42742817372,585.822732243377,20.0116597067019,125.123849964614,434.761619808492,1
31,9907.42742817372,585.822732243377,20.0116597067019,125.123849964614,434.761619808492,1
31,12643.1247078352,811.89368404654,53.6640056500283,125.123849964614,327.492301231193,1
31,12643.1247078352,811.89368404654,53.6640056500283,125.123849964614,327.492301231193,1
31,3593.15631525389,13486.6460520828,61.0102899851787,125.123849964614,308.935097312032,1
31,3593.15631525389,13486.6460520828,61.0102899851787,125.123849964614,308.935097312032,1
31,2059.28507405222,7014.41009600764,0,125.123849964614,513.610166675097,1
31,2059.28507405222,7014.41009600764,0,125.123849964614,513.610166675097,1
31,17136.6541056616,23884.5377658733,13.4845468258587,125.123849964614,460.877008138299,1
31,17136.6541056616,23884.5377658733,13.4845468258587,125.123849964614,460.877008138299,1
31,7902.39904836792,13531.0051312639,11.2667707733777,125.123849964614,468.622659404503,1
31,7902.39904836792,13531.0051312639,11.2667707733777,125.123849964614,468.622659404503,1
31,3487.81771733019,5475.71424911853,38.2472820948072,125.123849964614,374.202794012647,1
31,3487.81771733019,5475.71424911853,38.2472820948072,125.123849964614,374.202794012647,1
31,5064.68615366157,8863.96394283648,6.32448385834951,125.123849964614,488.561103264068,1
31,5064.68615366157,8863.96394283648,6.32448385834951,125.123849964614,488.561103264068,1
31,18165.7986855721,4174.05655167743,25.298612501884,125.123849964614,417.018762075997,1
31,18165.7986855721,4174.05655167743,25.298612501884,125.123849964614,417.018762075997,1
31,5536.62295534384,16520.3714761454,20.0970975577095,125.123849964614,434.761619808492,1
31,5536.62295534384,16520.3714761454,20.0970975577095,125.123849964614,434.761619808492,1
31,24891.8242651318,8053.32125401921,55.4096821607273,125.123849964614,324.774538460254,1
31,16920.3038633686,19412.2917765537,45.7861561330504,125.123849964614,350.069327617179,1
31,25858.9182764007,22875.5860171484,29.4967260935408,125.123849964614,403.347260882979,1
31,20343.7852291526,18294.056014654,56.9659624128282,125.123849964614,319.406487503751,1
31,5725.20500396954,20670.8755569128,35.4011967326351,125.123849964614,383.675782843655,1
31,7462.19115887113,13881.2810600069,28.6959079578385,125.123849964614,403.347260882979,1
31,20371.4952361232,16809.3685027728,0,125.123849964614,513.610166675097,1
31,2489.93387008669,19400.160941101,6.26231952923616,125.123849964614,488.561103264068,1
31,1880.49865713128,20463.6811787329,11.5667983790536,125.123849964614,464.733697091313,1
31,950.534903745497,18099.0439790038,10.6740534649926,125.123849964614,468.622659404503,1
31,6928.15369468582,4951.93652214723,26.9096851827897,125.123849964614,410.126048209772,1
31,7624.29409203224,7678.06469885778,68.1989952559517,125.123849964614,291.429429004557,1
31,6110.11159733007,17689.9561291493,14.464345186229,125.123849964614,457.052324718289,1
31,17233.3627649743,11766.6302833123,51.1036389020018,125.123849964614,335.782808307683,1
31,13022.7133712598,14788.2836336867,10.7636484633682,125.123849964614,468.622659404503,1
31,8372.03283319348,13895.4359467151,28.4241585884554,125.123849964614,406.722532154504,1
31,2917.35201673956,18641.4763104718,32.0751598103415,125.123849964614,393.388581528647,1
31,20139.4912186804,912.602178873281,0,125.123849964614,513.610166675097,1
31,22893.1610121626,22968.7175844216,16.5058453883258,125.123849964614,445.767662613339,1
31,12611.1888995837,1609.61900408442,38.0672510234321,125.123849964614,374.202794012647,1
31,15965.5581554842,5988.754402945,6.37607004137513,125.123849964614,488.561103264068,1
31,16817.9852669478,3893.36469423839,0,125.123849964614,513.610166675097,1
31,1787.74347230189,8455.75988909067,30.5823788335524,125.123849964614,396.68051705555,1
31,4606.71877728937,20564.5882007822,26.2998260290476,125.123849964614,413.55804540543,1
31,24122.2420768188,21606.532075791,49.1218357507102,125.123849964614,341.426085122128,1
31,24344.2075378473,3676.13351538506,40.6803861458176,125.123849964614,364.963694109231,1
31,407.694133473543,9077.85509922639,48.1379340175355,125.123849964614,344.283190570023,1
31,7550.74642098369,6195.89519155001,0,125.123849964614,513.610166675097,1
31,1406.62503259831,6440.52133716655,0,125.123849964614,513.610166675097,1
31,16398.9445231001,10862.5019558399,58.9915632512265,125.123849964614,314.12716262537,1
31,11380.7720579775,1349.97592655533,58.9235887274259,125.123849964614,314.12716262537,1
31,24557.034259357,1302.71947702843,29.2434126065603,125.123849964614,403.347260882979,1
31,16034.404291423,22776.8924584183,16.3887676262105,125.123849964614,449.497914263246,1
31,2278.69659650895,21500.6618047884,12.6799623727268,125.123849964614,460.877008138299,1
31,1539.74838675149,18774.7914402609,33.9632650261407,125.123849964614,386.886440192802,1
31,17452.3585203134,16899.0138077391,11.1116502777183,125.123849964614,468.622659404503,1
31,13499.0389565552,3698.21611135493,0,125.123849964614,513.610166675097,1
31,3951.68545144353,7368.30114024268,0,125.123849964614,513.610166675097,1
31,11596.9417886717,15656.6336637878,36.8075742163438,125.123849964614,377.334179949397,1
31,11561.2241966452,15408.6363715879,57.4783917980171,125.123849964614,319.406487503751,1
31,3489.33119169533,1841.3201846157,27.1310636165374,125.123849964614,410.126048209772,1
31,892.096561417489,23935.6379169094,36.7551573647699,125.123849964614,377.334179949397,1
31,20599.1992497719,4712.8145765066,14.4853820364943,125.123849964614,457.052324718289,1
31,21273.0858512838,21630.6563620287,26.5368526811533,125.123849964614,410.126048209772,1
31,12425.9208798674,5794.86810008619,6.4251400032438,125.123849964614,488.561103264068,1
31,13754.8020173849,14694.1154854283,0,125.123849964614,513.610166675097,1
31,12831.7923684812,12135.9782549397,0,125.123849964614,513.610166675097,1
31,8390.31066194848,14272.7019270797,14.5587594583498,125.123849964614,453.259381226731,1
31,7031.51159143539,519.640877188774,26.9335377696325,125.123849964614,410.126048209772,1
31,10751.7492760819,23512.9146245499,16.4133733942122,125.123849964614,449.497914263246,1
31,2252.15869291277,3657.66258347623,40.039286618179,125.123849964614,368.017765851729,1
